line_id	source	true_label	pred_label	is_correct	confidence	category	tags
2362	차별금지법을 막는게 진정으로 성소수자들을 위하는 거란걸 모르시나요? 그들을 정죄하려는게 아니라 죄로부터 깨닫게 하려는 겁니다. 4천년동안 변하지 않았고 앞으로도 변하지 않을 성경의 진리를 왜곡하지 마세요.	0	2	False	0.5597	LGBTQ	N/A
2367	한국여자는 다 김치녀라는 말은 잘 하다가 한국여자는 다 메갈이라는 말은 곧뒈져도 안함 ㅋㅋㅋㅋㅋ 김치녀=김치좆이 못가져서 짜증냈던 여자	1	2	False	0.6647	GENDER	N/A
2368	지들을 코르셋. 흉자라고 했다고 화내는거다익이 코르셋 흉자소리 들으면 열받아한다익이 역시 ㄹㅇ좆빨러 탈출은 지능문제	1	2	False	0.799	GENDER/COMMUNITY	N/A
2369	홍어가 몸에좋고 맛도좋당게요~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1	2	False	0.7594	REGIONAL	N/A
2373	저렇게 까지해서 쳐먹는건 뚱뚱한 몸땡이 아니노? 한남 가축보다 못한듯	1	2	False	0.7776	GENDER/SLUR	N/A
2376	외국인을 없애자 외국인을 없애자 한국에는 한국인만 남기자	1	2	False	0.8135	RACISM	N/A
2377	김치년들 개좆같거 다 아는데 인간적으로 짱깨년 쉴드는 치지마라 중국인들 종종 보이네 중국남자들도 거르는 짱깨년들을ㅋㅋㅋ 중국인이랑 결혼하면 애새끼도 짱깨화되어서 민도낮고 중화사상 좆됨 마인드는 스시김치짱깨 순	1	2	False	0.6902	GENDER/RACISM	N/A
2379	저씨발 개홍어니미 좆같은년 얼마나 한국이 우습게 보일까 씨발후라질년	1	2	False	0.5567	REGIONAL/GENDER/SLUR	N/A
2382	군도에서 멋있게 나오더라	2	0	False	0.5844	NORMAL	N/A
2383	로봉순 매니저한테 모텔에서따먹힘 ㅋㅋㅋ매니저가 모텔대려다주고 나갈렜는데 로봉순이 옷벗길레 아 대주는건가보다 하고따먹었다함 ㄹㅇ 인방갤에 글쌈	1	2	False	0.634	GENDER/SLUR	N/A
2387	아다창련이 나가신다 길을 비켜라 퍄퍄퍄	1	2	False	0.6774	GENDER	N/A
2389	행동보지 봊나 멋지고 앵나오노. 수고했다 이기야. 나도 하고싶노.	1	2	False	0.6629	GENDER/COMMUNITY	N/A
2390	좀 꺼져라 개슬람 씨발년들아	1	2	False	0.7649	RELIGION/SLUR	N/A
2392	잘했다 세상에 쓸모없는 생명이 1 줄어들었구나 니가 큰일을했다	1	2	False	0.9201	SLUR	N/A
2400	하여간 헬조센 개돼지들 남한테 앵나 관심많노ㅋㅋ	1	2	False	0.8761	SLUR/COMMUNITY	N/A
2403	퀴어들이 근데 왜 좌파냐? 페미들은 사상자체가 사회주의자들인데 퀴어는 그냥 정신병자들인데	1	2	False	0.9154	LGBTQ/GENDER	N/A
2407	병신 일본새끼들은 사이코 패스 기질가진 언제 통수 칠지 모르는 정신병자 민족들이다 ㅋㅋㅋㅋㅋ 중국은 우리에게 문물을 전해준 어머니같은 나라고일본을 믿느니 중국을 믿는게 백배는 더 낫지	1	2	False	0.8412	RACISM	N/A
2408	조임 지렸다 구멍이 한남에게 딱이노	1	2	False	0.627	GENDER/SLUR	N/A
2409	통일부, 여성가족부는 없애야 할 부서들	0	2	False	0.6269	NORMAL	N/A
2414	요시! 북에서 알아서 게이들 산업화 시켜주노 ㅋㅋㅋ 병신북괴들 이건 예상 못했겠지	1	2	False	0.7847	LGBTQ/RACISM/COMMUNITY	N/A
2415	네다쌍ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1	2	False	0.823	REGIONAL/COMMUNITY	N/A
2419	남창도 도도해야 돈번다ㅋㅋㅋ	1	2	False	0.8963	GENDER	N/A
2421	모래알 뭉친거지. 딴건 몰라도 게이들 박쥐같다고 바이 좋나 싫어한다 바이 애들도 이거 알고 이반 좆나 싫어함	1	2	False	0.8596	LGBTQ	N/A
2423	페미니즘은 더욱 철저히 짓밟아서 다시는 싹트지 못하게 해야 한다. 코로나만큼이나 사회를 병들게 하는 아주 못된 사상이다	1	2	False	0.7064	GENDER	N/A
2424	주님 개슬람옹호하는 이쓰레기들을 용서해주세요 이새끼들은 지들이 뭔죄를 짓고있는지도 모릅니다	1	2	False	0.87	RELIGION	N/A
2435	그와중에도 부자냄져랑 결혼한 여자 눈꼴사나와서 못봐가지고 김치녀라고 존나까댐 시발번탈 자짓놈들이 .ㅉ 영앤리치핸섬 여자한테 헌신하는 자댕이한테 결혼해도 손해인거슬.....	1	2	False	0.5715	GENDER	N/A
2436	보지민국 하루이틀 보냐?대신 보지년들 의무는 남자들이 독박쓰고 청춘 허비해야하지 ^^여자는 약대~ 남자는 군대~	1	2	False	0.6405	GENDER	N/A
2438	메갈 사실상 딴나라..전라도급	1	2	False	0.8082	GENDER/REGIONAL	N/A
2439	맞구만. 20대까지는 그냥 발정난 짐승임	1	2	False	0.8407	AGE	N/A
2441	와 진짜 집안에 저런 개집냔 하나 있으면 답도 없을듯 연 끊는것이 정답이다.	1	2	False	0.8507	GENDER	N/A
2444	법이 허용한다면 제가 저 미혼모를 마구 때려 숨지게 해보고 싶습니다. 될까요 ?	1	2	False	0.7399	GENDER/SLUR	N/A
2453	S펜 분리 드립치는 새끼들 똥꼬에다 S펜 쏙 박아버리고 싶다	1	2	False	0.6474	SLUR	N/A
2464	메오후 쿰척쿰척	1	2	False	0.8822	GENDER	N/A
2465	응 좆까 ^^	1	2	False	0.7915	SLUR	N/A
2466	페미니즘이나 기독교나 천주교나 똑같은 정신병이지판타지 소설이랑 현실이랑 구분 못하는게 정신병이지 그럼 뭐냐의게이들 등판 안하노	1	2	False	0.8988	GENDER/RELIGION/COMMUNITY	N/A
2468	생명의 위협을 느껴서	2	0	False	0.5909	NORMAL	N/A
2470	한국인들이 한남에게 당하고 산다는 뉘앙스로 말하면 ㅎㅌㅊ되노. 어차피 걔네 아시아 여권 좆창난거 다 아노. 한남 실체 뿐만이 아니라 내가 복수해줬단 식으로 추가적으로 말해야 6쟤는 그냥 당하는 년이 아니구나 보복이라도 한다9는 이미지를 구축할 수 있다 이기야	1	2	False	0.8106	GENDER/COMMUNITY	N/A
2471	그러게요..무슨 상식으로 이 혼란의 시기에 퀴어축제를 개최한답니까?? 당신들의 뇌는 안녕하십니까??	1	2	False	0.7912	LGBTQ/SLUR	N/A
2472	나 웜창인생인데 왜 이거 처음 보노? 앵나 면상 갈렸노	1	2	False	0.834	COMMUNITY/SLUR	N/A
2473	여자들이 돼지면 여자라고 칠수가없음자기관리를 못하면 인간이하. ^슨^	1	2	False	0.734	GENDER	N/A
2474	문신늘어날텐데	2	0	False	0.5577	NORMAL	N/A
2480	더 웃긴건 개독교 교리상 목사 좆구멍에 십일조니 감사헌금이니 축복헌금이니 돌헌금이니 건축헌금이니 주일헌금이니 선교헌금이니대략 지월급 20프로이상을 쑤셔다 받쳐야함 ㅋㅋ목사는 그걸로 또 창녀에게 유흥즐기고일석이조 ㅆㅅㅌㅊㅋㅋ	1	2	False	0.7129	RELIGION	N/A
2482	보력가라 후팔 몰카한남충 재기해	1	2	False	0.5936	COMMUNITY/GENDER	N/A
2488	미개한 새끼들이라 좆도 아닌 거에 집착하노 ㅋㅋㅋ 자고있을 때 자른 건 빡칠만하긴 한데 수염이 명예?ㅋㅋㅋㅋㅋㅋ	1	2	False	0.8306	RACISM/SLUR/COMMUNITY	N/A
2489	정확히는 K 즌라 잼민 이잖아	1	2	False	0.8948	REGIONAL/AGE	N/A
2490	그만 좀 살려 ㅅㅂ놈아	1	2	False	0.9091	SLUR	N/A
2494	사스가 똥꼬충 클라스 ^똥^	1	2	False	0.8061	LGBTQ	N/A
2496	개독 씹새끼들 총출동했네.. 있지도 않은 사막잡신 야훼씹새끼 믿는 졷센징 수준..졷센징들 있지도않은 단군믿는거랑 개독새끼들 있지도 않은 야훼믿는거랑 다른게 뭐냐?	1	2	False	0.7462	RELIGION/RACISM	N/A
2504	나만 아니면 돼;'의 상징 ..	2	0	False	0.5476	NORMAL	N/A
2510	이렇기 때문에 전라도사람들을 싫어하는어른들의 말이 더 신빙성이 있다는거다왜냐면 7시에 거주하는 홍어는 상대하지 못했지만상경한 홍어들을 직접 겪어봤기 때문에전라도사람을 욕하는거다	1	2	False	0.7933	REGIONAL	N/A
2511	경상도 씹새끼들 실망이다.	1	2	False	0.8357	REGIONAL/SLUR	N/A
2512	캐나다도 좋겠다	2	0	False	0.5682	NORMAL	N/A
2519	짱골라 vs 베트콩 재현하盧 ㅋㅋㅋㅋ 짱깨새끼들이 동남아에서 하는짓만 봐도 뻔한데 친중정책하는 좆반도 클라스 키아	1	2	False	0.8232	RACISM/COMMUNITY	N/A
2520	내가 겪어 본 전라도 홍어들보면그런 것 같다초보 사기꾼전라도 홍어들은사람 데리고 가스라이팅 하듯사람 심리를 계속 알려고 함질문도 자주하고말도 많음이주 귀챦게 함	1	2	False	0.7192	REGIONAL	N/A
2522	부랄찜 부랄전골 부랄볶이	1	2	False	0.6225	GENDER	N/A
2527	뉴스앤조이는 기독언론 아닌듯	2	0	False	0.5544	NORMAL	N/A
2531	캣맘충들 유튜브에서도 영상 올리더라사람들 몰래 새벽에 활동함 개 병신들	1	2	False	0.8834	GENDER/SLUR	N/A
2533	차별금지법은 망국의 악법입니다!	0	2	False	0.5712	LGBTQ	N/A
2535	딴거 다필요없고 여성의 권리를 위협하는 성별 변경에 반대한다. ㅋㅋㅋㅋㅋㅋ 여성의 권리ㅋㅋ 어휴 펨나치들ㅋㅋ 성별이 벼슬이냐 ㅂ8ㅕㅇ신들ㅋ	1	2	False	0.7744	GENDER/SLUR	N/A
2539	아직도 시진핑 좆빨아주는 요 씹새낀 정체가 뭐냐?	1	2	False	0.8296	RACISM/SLUR	N/A
2540	존나게 홍어 쉐리들 많다.안그런척 하면서 은근 홍어 쉴드치고 상도 깔때는 존나 앞장서는,ㅋ1.5세대 서울, 경기, 경상도권에 사는 혼혈홍어인듯.	1	2	False	0.8046	REGIONAL	N/A
2542	서울은 서울이여니가 사는 동네가 홍어밭임	1	2	False	0.8948	REGIONAL	N/A
2549	광주 민주화 시키러 가노 ㅋㅋㅋ	1	2	False	0.8805	REGIONAL/COMMUNITY	N/A
2555	기간제 교사라 짤릴까봐 대처도 못하고 저러는거 존나 가슴아프다자식들이 지네 아버지가 저러는거 봐쓰면 피눈물 흘릴듯	0	2	False	0.8116	NORMAL	N/A
2556	솔직히 이건 정상참작이다	2	0	False	0.5581	NORMAL	N/A
2559	그냥 하느님한테 돈주고 치료 받으세요 헌금으로~	0	2	False	0.7515	RELIGION	N/A
2562	글쓴 새끼 홍어 틀딱	1	2	False	0.877	REGIONAL/AGE	N/A
2563	그래서 오히려 정상인을 역차별 하자는거야.싫은걸 싫타고 하는게 민주주의야. 외국도 성소수자를 다 이해해주지 않아.다름을 인정해야지. 정상인을 바보로 만드는 법을 왜 만들어	0	2	False	0.8118	LGBTQ	N/A
2566	쌍도가또. ..	1	2	False	0.8911	REGIONAL	N/A
2567	일단 기득권은 무조건 추진하고 싶은데 토론하면 반대하는 소리 나오니까 토론을 안하는거지 ㅋㅋㅋ직관적으로 생각하면 간단한건데 뭘 이상하게 생각함?	0	2	False	0.7448	NORMAL	N/A
2568	한남충!!!	1	2	False	0.7436	GENDER	N/A
2569	어서어서 하나님곁으로 가도록 치료해주지 마세요...그렇게 원하는데...정신이상자들	1	2	False	0.9151	RELIGION	N/A
2575	단순히 소수 취향의 문제만이 아니고, 하는 행동이 상식에서 벗어난 피해 행동이 많은데, 정상집회라고 이렇게 포장하기에는 무리가 있지 않나? 본인들도 좀 자중하지 참...	0	2	False	0.7217	LGBTQ	N/A
2576	역으로 남초가서 지은이형 야동합성하고 성희롱하고 악플다는 남자들 신고히면 한남들 다 고소 당할거노ㅋㅋㅋㅋㅋ	1	2	False	0.9327	GENDER	N/A
2577	울산에서 노팬티 여자본적있다ᆞ식당 입구에서 두세번째 정도 ᆞ입구에 들어서면 그여자 다리가 정면에서 보이는위치에 앉아 있엇는데 ᆞ미니스커트에 ㅉ	1	2	False	0.8655	GENDER/SLUR	N/A
2578	동성애 물리치료사는 있는데 무슬림 물리치료사는 없노	1	2	False	0.5566	LGBTQ/RELIGION	N/A
2582	한국 교회는 다 사이비다. 목사들은 돈 때문에 하는 사탄	1	2	False	0.9323	RELIGION	N/A
2584	예수가 얼마나 악랄한새낀지 즈그들만 모름ㅋㅋ	1	2	False	0.9076	RELIGION	N/A
2585	ㄴㄴ 오우....예지력 상승이래... 완전 아줌마 냄새... 그거 한 10년전에 쓰던 말인데...	1	2	False	0.9279	GENDER/AGE	N/A
2587	토착왜구 새끼들 부터 제거해야 바른 사회 된다	1	2	False	0.8477	RACISM/SLUR	N/A
2588	어유 냄새난다 진짜 이제 걍 노가다베스트저장소 다된것같다 진심으로 ㅋㅋ 한두번이어야 적당히 웃기지 뭔 매번 김씨드립아니면 노가다얘기만 판치네 틀딱 쉰내도 오지고	1	2	False	0.8915	AGE/SLUR	N/A
2589	동성애가 보호 권장해야할 사항인가......동성애를 법적으로 보호 조장하려는 포괄적차별금지법 절대반대!!	0	2	False	0.7329	LGBTQ	N/A
2591	정신병꼴페미 = 나치 + 빨갱이	1	2	False	0.8609	GENDER/COMMUNITY	N/A
2592	근데 로리대장 변호인이 여자고? ㅋㅋㅋㅋ 믿을 사람한테 맡겨야지ㅋㅋㅋ	1	2	False	0.9468	GENDER/SLUR	N/A
2593	애미디진 똥꼬충들진짜	1	2	False	0.5095	LGBTQ/SLUR	N/A
2594	김치녀보다 더 악독하다 새끼낳아놓고 아다라고 우김;; 그거 믿어준 요셉도 참 호구...	1	2	False	0.7484	GENDER/RELIGION	N/A
2595	맞노 시골이 밤엔 껌껌하고 돌아댕기는 사람도 없지 주변에 논밭많고 산도 가까이 있지 자댕이 하나 죽이고 묻기에 제격이노	1	2	False	0.5468	GENDER/COMMUNITY	N/A
2596	봊빵은 왜 없냐? 성차별하네 시발년들이	1	2	False	0.7689	GENDER	N/A
2597	TK 저것들은 왜구종자다 사람아니다	1	2	False	0.8183	REGIONAL/RACISM	N/A
2600	대주러 간거야?	1	2	False	0.895	GENDER/SLUR	N/A
2606	하기사 둘째 고모랑 망혼한 좆편도 뉴질랜드에서 영주권까지 딴 한남새끼였는데 굳이 고모 갈아서 펜션에서 놀고먹는것만 봐도 한남들 수준 알겠노ㅉㅉ	1	2	False	0.7622	GENDER	N/A
2610	목소리 성형 가능하다.. 다만 너무 비싸서 금수저 아니면 못한다고 봐야지.. 트렌스젠더는 진짜 피해만 안주면 상관없는데.. 나중에 남편될분 부모님이 받을 충격과 분노는 상관안해줄수가 없다..자기 부모도 마찬가지지만..	0	2	False	0.6637	LGBTQ	N/A
2612	고등생물이 한평생을 한사람과 살아야 한다는 결혼관습..비혼주의자는 아니지만 솔직히 한사람만 보며 평생 살 자신은 없다.	0	2	False	0.5916	NORMAL	N/A
2617	사실상 여자가 남자를 이길 수 있는 신체활동은 섹스뿐 ㄹㅇ	1	2	False	0.9103	GENDER	N/A
2620	그쵸.돈주는 사용자를 욕해야지. 노동자의 인종을 욕하면 안되죠.	0	2	False	0.5576	NORMAL	N/A
2624	그 피싸개들이 싫어하는 빨간 줄 두줄 그어라 이기야!	1	2	False	0.5835	GENDER	N/A
2627	친일파 처단 이용하는 애들보면 야권애들이 더 많더라 ㅋㅋㅋ친일파는 처단해야되지만그렇다고 친중할 이유는 없자나? 개같은 짱깨랑 친중파 새끼들아	1	2	False	0.9158	RACISM	N/A
2628	숨쉴한 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ귀엽노 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	1	2	False	0.8947	GENDER/COMMUNITY	N/A
2633	사회자 십새끼	1	2	False	0.8901	SLUR	N/A
2637	홧김에 울분에 이런거 경상도. 태연하게 뻔뻔하게 계획적으로 이런건 전라도.	0	2	False	0.9085	REGIONAL	N/A
2638	됌.. 여자알바생 시급 6500원주면서 강간해도됌	1	2	False	0.7661	GENDER	N/A
2640	자릉 자릉 자르르르르르르르르르르르릉	1	2	False	0.8187	GENDER	N/A
2641	그러다 서희씨 배경 밝혀지고 또 자들자들 하더노... 그들의 빻음에 절로 탄식이 나오노	1	2	False	0.813	GENDER	N/A
2643	홍어들에게 겪는 고통, 그 고통에 몇십배가 저런 외국인에게 권력을 갖게 하는 것이다. 지금처럼 애국이 병신이 되는 시대에는 이 땅에 살아가는 평범한 사람들에게는 제 나라에서 병신되는 꼴이 오고 말 것이다.	1	2	False	0.7887	REGIONAL/RACISM	N/A
2646	부자에 판검사의사면 뭐하노ㅋㅋ 상폐에 와꾸 좆창나면 관심도 없다이기	1	2	False	0.7978	AGE/SLUR	N/A
2651	나는 페미를 혐오한다 메갈쿵쾅이 멧퉤지년들 꺼져라	1	2	False	0.6836	GENDER	N/A
2654	좆팔 앱충 옵충 다 뒤질 년이노. 정상에서 만나자 이년아	1	2	False	0.6506	GENDER	N/A
2656	남자들은 우리는 군대간다라는말을한다. 여자들은 출산한다한다. 그럼 군대가는사람과 출산하는사람만 국가에서 확실하게 법적으로 해택을 더 주면 되는거임. 군대 안간사람과 출산안한사람 보다 국가에 큰도움을 준건 사실이니깐.	0	2	False	0.5597	NORMAL	N/A
2657	아따 유작이노.ㅋ 근데 좆놈새끼 와꾸는 한남벌레새끼노 칵퉤 씨부랄	1	2	False	0.701	GENDER	N/A
2658	너련이 본건 아무것도 아니노. 내가 아는 한남충은 납치당한 아이가 죽어서 엄마가 오열하는거 보고 웃더노.. 유사인류그 자체노.	1	2	False	0.8001	GENDER	N/A
2660	정말 신기하다. 파도파도 끝이없네	2	0	False	0.5601	SLUR	N/A
2661	전라도는 24시간 조심 안하면 언제 뒤통수칠지 모르기 때문에 항상 조심해야 한다.	1	2	False	0.8265	REGIONAL	N/A
2665	뒈짓 안자노 ㅇㅊ ㅍ ㅑ ㅍ ㅑ	1	2	False	0.8031	SLUR/COMMUNITY	N/A
2666	오젔다 개독들 또설친다 시발 창조설믿는 머가리 랩터보다 못한새끼들 또날뛰네 시발 마굿간콜걸 아들새끼 왜빠는지몰라	1	2	False	0.708	RELIGION	N/A
2668	안철수 말에 공감하는이가 많다는건 성소수자들의 인격과 취향을 존중하지만 남녀노소 전부가 보는 광장에서 하는건 아이들의 정서발달에 악영향을 줄수있다는 판단이다 성소수자들의 권리도 중요하지만 반대로 보고싶지않은 이들의 권리도 있다는게 옳은말아닌가	0	2	False	0.6515	LGBTQ	N/A
2672	페미니즘할거면 대체 결혼은 왜한거야 걍 이혼해야 하는거 아닌가	0	2	False	0.7086	GENDER	N/A
2674	코로나 바이러스 걸린 사람이 죽으면 그 사람을 화장하면 코로나도 같이 삭제됨?	0	2	False	0.5822	NORMAL	N/A
2678	솔직히 대통령 누가 되던 다문화 밀꺼같은데 인구감소, 고령화 해결되도 계속 파퀴랑 똥남아쓰레기들 수입하는게 현정치 패러다임이다. 난 그래서 그냥 북미로 이민왔음	1	2	False	0.8709	RACISM	N/A
2679	근데 좌석차등제도 기업보이들이 돈더 뜯어낼라고 만든거아니노?ㅋㅋ 결국 자적자노 이기이기	1	2	False	0.8645	GENDER/COMMUNITY	N/A
2687	후팔 이게 나라노? ㄹㅇ 좆본 욕할게 없노 좆국만한 성진국이 없다이기 저딴걸 당당히 게재해놓다니 미친거아니노	1	2	False	0.7895	RACISM/COMMUNITY	N/A
2688	짤 저거 닭발임?	0	2	False	0.6529	NORMAL	N/A
2690	지들 스스로도 게이라고 못밝히는것들이 무슨 인권을 논하노 걍변태 똥꼬충 그이상 그이하도 아님	1	2	False	0.7469	LGBTQ	N/A
2691	으 생각하는거 좆나 한남같노	1	2	False	0.8892	GENDER/COMMUNITY	N/A
2692	웜년들 웃창 답변 올라오면 캡쳐해서 올릴 웜년 없노? 나이제한이 내 길을 막아뿟노 좆팔	1	2	False	0.8406	GENDER/COMMUNITY	N/A
2695	범죄자들 도피처가 목사 전도사 되는길. 신원조회하면 전과자비율이 제일 높은 직업군이 개신교일거다	0	2	False	0.8454	RELIGION	N/A
